"ExperimentalGroup","AnimalID","Sex","Treatment","BS_Original","EvictionStatus","IsolationDate","IsolationPeriod","PairingDate","EvictionDate","EvictionPairingDayDiff","Eviction_GS","EvictionCategory","FirstDCParturitionDate","UrineDate","UrineNumber","UrineDelay","VolumeCollected","NextParturition_ParturitionDate","NextParturition_ParturitionColony"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2022-04-25,32184,NA,1.2,2022-09-16,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2022-04-29,32228,NA,1.8,2022-09-16,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2022-04-30,32257,NA,1,2022-09-16,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2022-05-01,32268,NA,1.6,2022-09-16,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2022-05-03,32297,NA,1.8,2022-09-16,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2022-05-05,32318,NA,1.8,2022-09-16,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2022-05-08,32354,NA,1.8,2022-09-16,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2022-05-10,32388,NA,1.8,2022-09-16,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2022-05-13,32428,NA,1.8,2022-09-16,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2022-05-20,32531,NA,1.8,2022-09-16,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2022-05-27,32616,NA,1.8,2022-09-16,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2022-06-04,32723,NA,1.7,2022-09-16,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2022-06-12,32814,NA,1.8,2022-09-16,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2022-06-20,32923,NA,1.8,2022-09-16,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2022-06-27,33028,NA,1.8,2022-09-16,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2022-07-04,33132,NA,1.8,2022-09-16,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2022-07-11,33233,NA,1.8,2022-09-16,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2022-07-18,33341,NA,1.5,2022-09-16,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2022-07-25,33446,NA,1.8,2022-09-16,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2022-08-01,33535,NA,1.2,2022-09-16,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2022-08-08,33640,NA,1.8,2022-09-16,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2022-08-09,33659,NA,1.8,2022-09-16,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2022-08-16,33768,NA,1.8,2022-09-16,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2022-08-23,33871,NA,1.6,2022-09-16,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2022-08-31,33975,NA,1.8,2022-09-16,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2022-09-06,34065,NA,1.5,2022-09-16,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2022-09-13,34165,NA,1.2,2022-09-16,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2022-09-18,34235,NA,1.8,2023-03-15,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2022-09-23,34311,NA,1.8,2023-03-15,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2022-09-30,34405,NA,1.8,2023-03-15,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2022-10-07,34512,NA,1.8,2023-03-15,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2022-10-15,34627,NA,1.8,2023-03-15,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2022-10-28,34800,NA,1.8,2023-03-15,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2022-11-04,34887,NA,1.8,2023-03-15,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2022-11-12,34980,NA,1.8,2023-03-15,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2022-11-18,35054,NA,1.8,2023-03-15,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2023-01-20,35881,NA,1.8,2023-03-15,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2023-01-24,35941,NA,1.7,2023-03-15,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2023-02-03,36067,NA,1.1,2023-03-15,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2023-02-10,36172,NA,1.8,2023-03-15,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2023-02-17,36272,NA,1.8,2023-03-15,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2023-02-24,36377,NA,1.8,2023-03-15,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2023-03-03,36469,NA,1.8,2023-03-15,"Chouffe"
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2023-03-16,36661,NA,1.8,NA,NA
"Chouffe","PPF008","F","Queen","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"PreFirstConception","Early",2022-09-16,2023-03-17,36680,NA,1.7,NA,NA
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-02-21,31362,NA,1.4,2022-08-06,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-03-06,31530,NA,1.4,2022-08-06,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-03-19,31707,NA,1.4,2022-08-06,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-03-26,31786,NA,1.4,2022-08-06,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-03-31,31847,NA,1.6,2022-08-06,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-03-31,31847,NA,1.6,2022-08-06,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-04-02,31873,NA,0.5,2022-08-06,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-04-04,31896,NA,1.8,2022-08-06,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-04-06,31935,NA,1.8,2022-08-06,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-04-09,31981,NA,1.8,2022-08-06,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-04-12,32027,NA,1.8,2022-08-06,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-04-16,32074,NA,1.8,2022-08-06,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-04-19,32103,NA,1.8,2022-08-06,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-04-23,32149,NA,1.5,2022-08-06,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-04-25,32190,NA,1.8,2022-08-06,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-04-29,32226,NA,1.8,2022-08-06,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-04-30,32255,NA,1.8,2022-08-06,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-05-01,32269,NA,1.8,2022-08-06,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-05-03,32289,NA,1.8,2022-08-06,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-05-05,32315,NA,1.8,2022-08-06,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-05-08,32361,NA,1.8,2022-08-06,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-05-10,32387,NA,1.8,2022-08-06,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-05-13,32431,NA,1.8,2022-08-06,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-05-20,32533,NA,1.8,2022-08-06,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-05-27,32617,NA,1.8,2022-08-06,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-06-04,32722,NA,1.8,2022-08-06,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-06-12,32819,NA,1.8,2022-08-06,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-06-20,32932,NA,1.8,2022-08-06,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-06-27,33042,NA,1.8,2022-08-06,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-07-04,33138,NA,1.8,2022-08-06,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-07-11,33235,NA,1.8,2022-08-06,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-07-12,33248,NA,1.8,2022-08-06,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-07-18,33340,NA,1.2,2022-08-06,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-07-25,33445,NA,1.1,2022-08-06,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-08-01,33538,NA,1.7,2022-08-06,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-08-08,33639,NA,1.7,2022-11-24,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-08-13,33727,NA,1.4,2022-11-24,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-08-21,33846,NA,1.8,2022-11-24,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-08-28,33933,NA,1.8,2022-11-24,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-09-04,34031,NA,1.8,2022-11-24,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-09-13,34164,NA,1.8,2022-11-24,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-09-19,34251,NA,1.8,2022-11-24,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-10-10,34557,NA,1.8,2022-11-24,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-10-17,34663,NA,1.8,2022-11-24,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-10-24,34748,NA,1.8,2022-11-24,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-10-27,34785,NA,1.1,2022-11-24,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-11-03,34877,NA,1.8,2022-11-24,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-11-12,34983,NA,1.8,2022-11-24,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-11-17,35048,NA,1.8,2022-11-24,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-11-24,35127,NA,1.8,2023-03-18,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-12-01,35233,NA,1.8,2023-03-18,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2022-12-08,35327,NA,0.9,2023-03-18,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2023-02-15,36251,NA,1.8,2023-03-18,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2023-02-28,36427,NA,1.7,2023-03-18,"Delirium"
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2023-03-18,36690,NA,1.8,NA,NA
"Delirium","PPF007","F","Sub","Helper","Evictor",2022-03-31,28,2022-04-28,2022-04-29,1,"Conception","Early",2022-08-06,2023-04-02,36911,NA,1.8,NA,NA
"Delirium","PPF009","F","Sub","Helper","Evictee",2022-03-31,28,2022-04-28,2022-04-29,1,NA,"Early",NA,2022-02-21,31361,NA,1.4,NA,NA
"Delirium","PPF009","F","Sub","Helper","Evictee",2022-03-31,28,2022-04-28,2022-04-29,1,NA,"Early",NA,2022-03-06,31523,NA,1.4,NA,NA
"Delirium","PPF009","F","Sub","Helper","Evictee",2022-03-31,28,2022-04-28,2022-04-29,1,NA,"Early",NA,2022-03-19,31701,NA,1.4,NA,NA
"Delirium","PPF009","F","Sub","Helper","Evictee",2022-03-31,28,2022-04-28,2022-04-29,1,NA,"Early",NA,2022-03-26,31781,NA,1.4,NA,NA
"Delirium","PPF009","F","Sub","Helper","Evictee",2022-03-31,28,2022-04-28,2022-04-29,1,NA,"Early",NA,2022-03-31,31837,NA,1.8,NA,NA
"Delirium","PPF009","F","Sub","Helper","Evictee",2022-03-31,28,2022-04-28,2022-04-29,1,NA,"Early",NA,2022-03-31,31837,NA,1.8,NA,NA
"Delirium","PPF009","F","Sub","Helper","Evictee",2022-03-31,28,2022-04-28,2022-04-29,1,NA,"Early",NA,2022-04-02,31864,NA,1.8,NA,NA
"Delirium","PPF009","F","Sub","Helper","Evictee",2022-03-31,28,2022-04-28,2022-04-29,1,NA,"Early",NA,2022-04-04,31893,NA,1.9,NA,NA
"Delirium","PPF009","F","Sub","Helper","Evictee",2022-03-31,28,2022-04-28,2022-04-29,1,NA,"Early",NA,2022-04-06,31932,NA,1.8,NA,NA
"Delirium","PPF009","F","Sub","Helper","Evictee",2022-03-31,28,2022-04-28,2022-04-29,1,NA,"Early",NA,2022-04-09,31980,NA,1.8,NA,NA
"Delirium","PPF009","F","Sub","Helper","Evictee",2022-03-31,28,2022-04-28,2022-04-29,1,NA,"Early",NA,2022-04-12,32023,NA,1.8,NA,NA
"Delirium","PPF009","F","Sub","Helper","Evictee",2022-03-31,28,2022-04-28,2022-04-29,1,NA,"Early",NA,2022-04-16,32068,NA,1.8,NA,NA
"Delirium","PPF009","F","Sub","Helper","Evictee",2022-03-31,28,2022-04-28,2022-04-29,1,NA,"Early",NA,2022-04-19,32097,NA,1.8,NA,NA
"Delirium","PPF009","F","Sub","Helper","Evictee",2022-03-31,28,2022-04-28,2022-04-29,1,NA,"Early",NA,2022-04-23,32161,NA,1.3,NA,NA
"Delirium","PPF009","F","Sub","Helper","Evictee",2022-03-31,28,2022-04-28,2022-04-29,1,NA,"Early",NA,2022-04-25,32186,NA,1.8,NA,NA
"Delirium","PPF009","F","Sub","Helper","Evictee",2022-03-31,28,2022-04-28,2022-04-29,1,NA,"Early",NA,2022-04-29,32225,NA,1.8,NA,NA
"Delirium","PPF009","F","Sub","Helper","Evictee",2022-03-31,28,2022-04-28,2022-04-29,1,NA,"Early",NA,2022-04-29,32225,NA,1.8,NA,NA
"Delirium","PPF009","F","Sub","Helper","Evictee",2022-03-31,28,2022-04-28,2022-04-29,1,NA,"Early",NA,2022-04-30,32249,NA,1,NA,NA
"Delirium","PPF009","F","Sub","Helper","Evictee",2022-03-31,28,2022-04-28,2022-04-29,1,NA,"Early",NA,2022-05-03,32288,NA,0.2,NA,NA
"Delirium","PPF009","F","Sub","Helper","Evictee",2022-03-31,28,2022-04-28,2022-04-29,1,NA,"Early",NA,2022-05-05,32323,NA,0.7,NA,NA
"Delirium","PPF009","F","Sub","Helper","Evictee",2022-03-31,28,2022-04-28,2022-04-29,1,NA,"Early",NA,2022-05-08,32362,NA,1.8,NA,NA
"Delirium","PPF009","F","Sub","Helper","Evictee",2022-03-31,28,2022-04-28,2022-04-29,1,NA,"Early",NA,2022-05-10,32391,NA,1.4,NA,NA
"Delirium","PPF009","F","Sub","Helper","Evictee",2022-03-31,28,2022-04-28,2022-04-29,1,NA,"Early",NA,2022-05-13,32422,NA,1.8,NA,NA
"Corbeau","ARF028","F","Queen","Breeder","Evictee",2022-05-06,28,2022-06-03,2023-01-16,227,NA,"Late",2022-09-09,2022-03-04,31496,NA,1.5,2022-03-06,"Shorny"
"Corbeau","ARF028","F","Queen","Breeder","Evictee",2022-05-06,28,2022-06-03,2023-01-16,227,NA,"Late",2022-09-09,2022-03-08,31557,NA,1.4,2022-09-09,"Corbeau"
"Corbeau","ARF028","F","Queen","Breeder","Evictee",2022-05-06,28,2022-06-03,2023-01-16,227,NA,"Late",2022-09-09,2022-03-10,31579,NA,1.5,2022-09-09,"Corbeau"
"Corbeau","ARF028","F","Queen","Breeder","Evictee",2022-05-06,28,2022-06-03,2023-01-16,227,NA,"Late",2022-09-09,2022-03-12,31609,NA,1.4,2022-09-09,"Corbeau"
"Corbeau","ARF028","F","Queen","Breeder","Evictee",2022-05-06,28,2022-06-03,2023-01-16,227,NA,"Late",2022-09-09,2022-03-14,31637,NA,1.4,2022-09-09,"Corbeau"
"Corbeau","ARF028","F","Queen","Breeder","Evictee",2022-05-06,28,2022-06-03,2023-01-16,227,NA,"Late",2022-09-09,2022-03-16,31663,NA,1.4,2022-09-09,"Corbeau"
"Corbeau","ARF028","F","Queen","Breeder","Evictee",2022-05-06,28,2022-06-03,2023-01-16,227,NA,"Late",2022-09-09,2022-03-18,31686,NA,1.4,2022-09-09,"Corbeau"
"Corbeau","ARF028","F","Queen","Breeder","Evictee",2022-05-06,28,2022-06-03,2023-01-16,227,NA,"Late",2022-09-09,2022-03-20,31718,NA,1.4,2022-09-09,"Corbeau"
"Corbeau","ARF028","F","Queen","Breeder","Evictee",2022-05-06,28,2022-06-03,2023-01-16,227,NA,"Late",2022-09-09,2022-03-22,31742,NA,1.4,2022-09-09,"Corbeau"
"Corbeau","ARF028","F","Queen","Breeder","Evictee",2022-05-06,28,2022-06-03,2023-01-16,227,NA,"Late",2022-09-09,2022-03-24,31763,NA,1.4,2022-09-09,"Corbeau"
"Corbeau","ARF028","F","Queen","Breeder","Evictee",2022-05-06,28,2022-06-03,2023-01-16,227,NA,"Late",2022-09-09,2022-03-26,31785,NA,1.4,2022-09-09,"Corbeau"
"Corbeau","ARF028","F","Queen","Breeder","Evictee",2022-05-06,28,2022-06-03,2023-01-16,227,NA,"Late",2022-09-09,2022-03-28,31805,NA,1.4,2022-09-09,"Corbeau"
"Corbeau","ARF028","F","Queen","Breeder","Evictee",2022-05-06,28,2022-06-03,2023-01-16,227,NA,"Late",2022-09-09,2022-03-30,31833,NA,1.8,2022-09-09,"Corbeau"
"Corbeau","ARF028","F","Queen","Breeder","Evictee",2022-05-06,28,2022-06-03,2023-01-16,227,NA,"Late",2022-09-09,2022-04-01,31856,NA,1.8,2022-09-09,"Corbeau"
"Corbeau","ARF028","F","Queen","Breeder","Evictee",2022-05-06,28,2022-06-03,2023-01-16,227,NA,"Late",2022-09-09,2022-04-03,31885,NA,1.8,2022-09-09,"Corbeau"
"Corbeau","ARF028","F","Queen","Breeder","Evictee",2022-05-06,28,2022-06-03,2023-01-16,227,NA,"Late",2022-09-09,2022-04-05,31910,NA,1.8,2022-09-09,"Corbeau"
"Corbeau","ARF028","F","Queen","Breeder","Evictee",2022-05-06,28,2022-06-03,2023-01-16,227,NA,"Late",2022-09-09,2022-04-07,31957,NA,1.8,2022-09-09,"Corbeau"
"Corbeau","ARF028","F","Queen","Breeder","Evictee",2022-05-06,28,2022-06-03,2023-01-16,227,NA,"Late",2022-09-09,2022-04-09,31987,NA,1.8,2022-09-09,"Corbeau"
