"Sampling_Cat","ExperimentalGroup","AnimalID","Treatment","Sex","BS_Original","EvictionStatus","EvictionDate","UrineIsol_DayDiff","UrinePairing_DayDiff","UrineEviction_DayDiff","UrineFirstConception_DayDiff","NextLitter_IndCount","NextParturition_ParturitionDayDiff","GestationStatus_Trimester","UrineDate","UrineNumber","DOP"
"Rapid_Conc","Asahi","TIF025","Sub","F","Helper","Evictee",2023-05-10,102,69,69,NA,NA,NA,"NotPregnant",2023-07-18,38341,NA
"Rapid_Conc","Asahi","TIF025","Sub","F","Helper","Evictee",2023-05-10,116,83,83,NA,NA,NA,"NotPregnant",2023-08-01,38461,NA
"Rapid_Conc","Asahi","TIF025","Sub","F","Helper","Evictee",2023-05-10,130,97,97,NA,NA,NA,"NotPregnant",2023-08-15,38588,NA
"Rapid_Conc","Asahi","TIF025","Sub","F","Helper","Evictee",2023-05-10,172,139,139,NA,NA,NA,"NotPregnant",2023-09-26,39092,NA
"Rapid_Conc","Asahi","TIF025","Sub","F","Helper","Evictee",2023-05-10,183,150,150,NA,NA,NA,"NotPregnant",2023-10-07,39182,NA
"Rapid_Conc","Asahi","TIF025","Sub","F","Helper","Evictee",2023-05-10,187,154,154,NA,NA,NA,"NotPregnant",2023-10-11,39217,NA
"Rapid_Conc","Asahi","TIF025","Sub","F","Helper","Evictee",2023-05-10,201,168,168,NA,NA,NA,"NotPregnant",2023-10-25,39365,NA
"Rapid_Conc","Asahi","TIF025","Sub","F","Helper","Evictee",2023-05-10,215,182,182,NA,NA,NA,"NotPregnant",2023-11-08,39537,NA
"Rapid_Conc","Asahi","TIF025","Sub","F","Helper","Evictee",2023-05-10,229,196,196,NA,NA,NA,"NotPregnant",2023-11-22,39689,NA
"Rapid_Conc","Asahi","TIF025","Sub","F","Helper","Evictee",2023-05-10,243,210,210,NA,NA,NA,"NotPregnant",2023-12-06,39871,NA
"Rapid_Conc","Asahi","TIF025","Sub","F","Helper","Evictee",2023-05-10,257,224,224,NA,NA,NA,"NotPregnant",2023-12-20,40003,NA
"Rapid_Conc","Asahi","TIF025","Sub","F","Helper","Evictee",2023-05-10,271,238,238,NA,NA,NA,"NotPregnant",2024-01-03,40100,NA
"Rapid_Conc","Asahi","TIF025","Sub","F","Helper","Evictee",2023-05-10,285,252,252,NA,NA,NA,"NotPregnant",2024-01-17,40250,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,-16,-49,-49,-62,1,-147,"PreFirstConception",2023-03-22,36751,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,-9,-42,-42,-55,1,-140,"PreFirstConception",2023-03-29,36852,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,0,-33,-33,-46,1,-131,"PreFirstConception",2023-04-07,36983,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,3,-30,-30,-43,1,-128,"PreFirstConception",2023-04-10,37019,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,6,-27,-27,-40,1,-125,"PreFirstConception",2023-04-13,37074,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,9,-24,-24,-37,1,-122,"PreFirstConception",2023-04-16,37111,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,12,-21,-21,-34,1,-119,"PreFirstConception",2023-04-19,37146,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,15,-18,-18,-31,1,-116,"PreFirstConception",2023-04-22,37189,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,18,-15,-15,-28,1,-113,"PreFirstConception",2023-04-25,37238,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,21,-12,-12,-25,1,-110,"PreFirstConception",2023-04-28,37278,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,25,-8,-8,-21,1,-106,"PreFirstConception",2023-05-02,37300,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,29,-4,-4,-17,1,-102,"PreFirstConception",2023-05-06,37354,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,31,-2,-2,-15,1,-100,"Conception",2023-05-08,37388,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,34,1,1,-12,1,-97,"Conception",2023-05-11,37439,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,36,3,3,-10,1,-95,"Conception",2023-05-13,37459,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,38,5,5,-8,1,-93,"Conception",2023-05-15,37499,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,40,7,7,-6,1,-91,"Conception",2023-05-17,37526,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,42,9,9,-4,1,-89,"Conception",2023-05-19,37554,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,44,11,11,-2,1,-87,"FirstTrimester",2023-05-21,37578,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,46,13,13,0,1,-85,"FirstTrimester",2023-05-23,37609,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,48,15,15,2,1,-83,"FirstTrimester",2023-05-25,37645,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,50,17,17,4,1,-81,"FirstTrimester",2023-05-27,37670,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,59,26,26,13,1,-72,"FirstTrimester",2023-06-05,37792,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,67,34,34,21,1,-64,"FirstTrimester",2023-06-13,37905,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,74,41,41,28,1,-57,"SecondTrimester",2023-06-20,37991,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,77,44,44,31,1,-54,"SecondTrimester",2023-06-23,38037,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,81,48,48,35,1,-50,"SecondTrimester",2023-06-27,38089,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,88,55,55,42,1,-43,"SecondTrimester",2023-07-04,38183,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,95,62,62,49,1,-36,"SecondTrimester",2023-07-11,38249,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,102,69,69,56,1,-29,"ThirdTrimester",2023-07-18,38336,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,109,76,76,63,1,-22,"ThirdTrimester",2023-07-25,38405,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,116,83,83,70,1,-15,"ThirdTrimester",2023-08-01,38452,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,124,91,91,78,1,-7,"ThirdTrimester",2023-08-09,38537,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,133,100,100,87,2,-143,"NotPregnant",2023-08-18,38625,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,137,104,104,91,2,-139,"NotPregnant",2023-08-22,38679,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,146,113,113,100,2,-130,"NotPregnant",2023-08-31,38753,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,152,119,119,106,2,-124,"NotPregnant",2023-09-06,38810,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,157,124,124,111,2,-119,"NotPregnant",2023-09-11,38869,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,173,140,140,127,2,-103,"NotPregnant",2023-09-27,39095,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,183,150,150,137,2,-93,"Conception",2023-10-07,39169,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,197,164,164,151,2,-79,"FirstTrimester",2023-10-21,39328,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,211,178,178,165,2,-65,"FirstTrimester",2023-11-04,39469,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,222,189,189,176,2,-54,"SecondTrimester",2023-11-15,39613,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,232,199,199,186,2,-44,"SecondTrimester",2023-11-25,39721,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,239,206,206,193,2,-37,"SecondTrimester",2023-12-02,39810,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,239,206,206,193,2,-37,"SecondTrimester",2023-12-02,39896,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,253,220,220,207,2,-23,"ThirdTrimester",2023-12-16,39943,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,260,227,227,214,2,-16,"ThirdTrimester",2023-12-23,40029,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,267,234,234,221,2,-9,"ThirdTrimester",2023-12-30,40092,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,272,239,239,226,2,-4,"ThirdTrimester",2024-01-04,40105,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,274,241,241,228,2,-2,"ThirdTrimester",2024-01-06,40108,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,277,244,244,231,NA,NA,"NotPregnant",2024-01-09,40139,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,288,255,255,242,NA,NA,"NotPregnant",2024-01-20,40272,NA
"Rapid_Conc","Asahi","TIF039","Sub","F","Helper","Evictor",2023-05-10,295,262,262,249,NA,NA,"NotPregnant",2024-01-27,40372,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,-16,-49,-53,-61,1,-146,"PreFirstConception",2023-03-22,36750,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,-9,-42,-46,-54,1,-139,"PreFirstConception",2023-03-29,36853,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,0,-33,-37,-45,1,-130,"PreFirstConception",2023-04-07,36982,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,3,-30,-34,-42,1,-127,"PreFirstConception",2023-04-10,37016,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,6,-27,-31,-39,1,-124,"PreFirstConception",2023-04-13,37065,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,9,-24,-28,-36,1,-121,"PreFirstConception",2023-04-16,37109,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,12,-21,-25,-33,1,-118,"PreFirstConception",2023-04-19,37147,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,15,-18,-22,-30,1,-115,"PreFirstConception",2023-04-22,37190,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,18,-15,-19,-27,1,-112,"PreFirstConception",2023-04-25,37245,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,21,-12,-16,-24,1,-109,"PreFirstConception",2023-04-28,37274,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,25,-8,-12,-20,1,-105,"PreFirstConception",2023-05-02,37308,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,29,-4,-8,-16,1,-101,"PreFirstConception",2023-05-06,37364,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,31,-2,-6,-14,1,-99,"Conception",2023-05-08,37384,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,34,1,-3,-11,1,-96,"Conception",2023-05-11,37434,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,36,3,-1,-9,1,-94,"Conception",2023-05-13,37469,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,38,5,1,-7,1,-92,"Conception",2023-05-15,37500,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,40,7,3,-5,1,-90,"Conception",2023-05-17,37524,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,42,9,5,-3,1,-88,"FirstTrimester",2023-05-19,37548,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,44,11,7,-1,1,-86,"FirstTrimester",2023-05-21,37582,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,46,13,9,1,1,-84,"FirstTrimester",2023-05-23,37608,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,48,15,11,3,1,-82,"FirstTrimester",2023-05-25,37637,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,50,17,13,5,1,-80,"FirstTrimester",2023-05-27,37673,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,52,19,15,7,1,-78,"FirstTrimester",2023-05-29,37689,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,59,26,22,14,1,-71,"FirstTrimester",2023-06-05,37793,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,67,34,30,22,1,-63,"FirstTrimester",2023-06-13,37914,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,74,41,37,29,1,-56,"SecondTrimester",2023-06-20,37992,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,77,44,40,32,1,-53,"SecondTrimester",2023-06-23,38039,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,81,48,44,36,1,-49,"SecondTrimester",2023-06-27,38100,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,88,55,51,43,1,-42,"SecondTrimester",2023-07-04,38184,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,95,62,58,50,1,-35,"SecondTrimester",2023-07-11,38260,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,102,69,65,57,1,-28,"ThirdTrimester",2023-07-18,38342,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,109,76,72,64,1,-21,"ThirdTrimester",2023-07-25,38409,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,116,83,79,71,1,-14,"ThirdTrimester",2023-08-01,38453,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,124,91,87,79,1,-6,"ThirdTrimester",2023-08-09,38540,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,132,99,95,87,2,-143,"NotPregnant",2023-08-17,38611,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,133,100,96,88,2,-142,"NotPregnant",2023-08-18,38629,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,137,104,100,92,2,-138,"NotPregnant",2023-08-22,38675,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,146,113,109,101,2,-129,"NotPregnant",2023-08-31,38754,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,152,119,115,107,2,-123,"NotPregnant",2023-09-06,38818,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,157,124,120,112,2,-118,"NotPregnant",2023-09-11,38867,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,173,140,136,128,2,-102,"NotPregnant",2023-09-27,39094,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,183,150,146,138,2,-92,"Conception",2023-10-07,39174,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,197,164,160,152,2,-78,"FirstTrimester",2023-10-21,39330,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,211,178,174,166,2,-64,"FirstTrimester",2023-11-04,39470,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,222,189,185,177,2,-53,"SecondTrimester",2023-11-15,39607,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,232,199,195,187,2,-43,"SecondTrimester",2023-11-25,39713,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,239,206,202,194,2,-36,"SecondTrimester",2023-12-02,39811,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,239,206,202,194,2,-36,"SecondTrimester",2023-12-02,39902,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,253,220,216,208,2,-22,"ThirdTrimester",2023-12-16,39944,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,260,227,223,215,2,-15,"ThirdTrimester",2023-12-23,40032,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,267,234,230,222,2,-8,"ThirdTrimester",2023-12-30,40093,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,274,241,237,229,2,-1,"ThirdTrimester",2024-01-06,40113,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,276,243,239,231,NA,NA,"NotPregnant",2024-01-08,40127,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,288,255,251,243,NA,NA,"NotPregnant",2024-01-20,40273,NA
"Rapid_Conc","Featherstone","TIF036","Sub","F","Helper","Evictor",2023-05-14,295,262,258,250,NA,NA,"NotPregnant",2024-01-27,40378,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,-16,-49,-53,NA,NA,NA,"NotPregnant",2023-03-22,36755,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,-9,-42,-46,NA,NA,NA,"NotPregnant",2023-03-29,36850,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,0,-33,-37,NA,NA,NA,"NotPregnant",2023-04-07,36985,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,3,-30,-34,NA,NA,NA,"NotPregnant",2023-04-10,37025,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,6,-27,-31,NA,NA,NA,"NotPregnant",2023-04-13,37073,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,9,-24,-28,NA,NA,NA,"NotPregnant",2023-04-16,37113,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,12,-21,-25,NA,NA,NA,"NotPregnant",2023-04-19,37156,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,15,-18,-22,NA,NA,NA,"NotPregnant",2023-04-22,37203,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,18,-15,-19,NA,NA,NA,"NotPregnant",2023-04-25,37247,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,21,-12,-16,NA,NA,NA,"NotPregnant",2023-04-28,37279,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,25,-8,-12,NA,NA,NA,"NotPregnant",2023-05-02,37309,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,29,-4,-8,NA,NA,NA,"NotPregnant",2023-05-06,37363,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,31,-2,-6,NA,NA,NA,"NotPregnant",2023-05-08,37395,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,34,1,-3,NA,NA,NA,"NotPregnant",2023-05-11,37442,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,36,3,-1,NA,NA,NA,"NotPregnant",2023-05-13,37472,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,38,5,1,NA,NA,NA,"NotPregnant",2023-05-15,37502,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,40,7,3,NA,NA,NA,"NotPregnant",2023-05-17,37529,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,42,9,5,NA,NA,NA,"NotPregnant",2023-05-19,37560,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,44,11,7,NA,NA,NA,"NotPregnant",2023-05-21,37587,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,46,13,9,NA,NA,NA,"NotPregnant",2023-05-23,37621,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,48,15,11,NA,NA,NA,"NotPregnant",2023-05-25,37649,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,50,17,13,NA,NA,NA,"NotPregnant",2023-05-27,37681,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,52,19,15,NA,NA,NA,"NotPregnant",2023-05-29,37692,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,64,31,27,NA,NA,NA,"NotPregnant",2023-06-10,37874,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,78,45,41,NA,NA,NA,"NotPregnant",2023-06-24,38057,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,92,59,55,NA,NA,NA,"NotPregnant",2023-07-08,38230,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,106,73,69,NA,NA,NA,"NotPregnant",2023-07-22,38385,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,120,87,83,NA,NA,NA,"NotPregnant",2023-08-05,38504,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,134,101,97,NA,NA,NA,"NotPregnant",2023-08-19,38647,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,148,115,111,NA,NA,NA,"NotPregnant",2023-09-02,38790,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,162,129,125,NA,NA,NA,"NotPregnant",2023-09-16,38942,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,173,140,136,NA,NA,NA,"NotPregnant",2023-09-27,39107,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,211,178,174,NA,NA,NA,"NotPregnant",2023-11-04,39478,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,226,193,189,NA,NA,NA,"NotPregnant",2023-11-19,39651,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,239,206,202,NA,NA,NA,"NotPregnant",2023-12-02,39816,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,253,220,216,NA,NA,NA,"NotPregnant",2023-12-16,39949,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,267,234,230,NA,NA,NA,"NotPregnant",2023-12-30,40094,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,281,248,244,NA,NA,NA,"NotPregnant",2024-01-13,40211,NA
"Rapid_Conc","Featherstone","TIF038","Sub","F","Helper","Evictee",2023-05-14,296,263,259,NA,NA,NA,"NotPregnant",2024-01-28,40381,NA
"Slow_Conc","Leffe","KGF002","Queen","F","Breeder","Evictee",2023-08-12,-77,-110,-204,-116,8,-6,"ThirdTrimester",2023-01-20,35878,NA
"Slow_Conc","Leffe","KGF002","Queen","F","Breeder","Evictee",2023-08-12,-70,-103,-197,-109,9,-194,"NotPregnant",2023-01-27,35990,NA
"Slow_Conc","Leffe","KGF002","Queen","F","Breeder","Evictee",2023-08-12,-66,-99,-193,-105,9,-190,"NotPregnant",2023-01-31,36024,NA
"Slow_Conc","Leffe","KGF002","Queen","F","Breeder","Evictee",2023-08-12,-64,-97,-191,-103,9,-188,"NotPregnant",2023-02-02,36052,NA
"Slow_Conc","Leffe","KGF002","Queen","F","Breeder","Evictee",2023-08-12,-62,-95,-189,-101,9,-186,"NotPregnant",2023-02-04,36087,NA
"Slow_Conc","Leffe","KGF002","Queen","F","Breeder","Evictee",2023-08-12,-60,-93,-187,-99,9,-184,"NotPregnant",2023-02-06,36115,NA
"Slow_Conc","Leffe","KGF002","Queen","F","Breeder","Evictee",2023-08-12,-58,-91,-185,-97,9,-182,"NotPregnant",2023-02-08,36138,NA
"Slow_Conc","Leffe","KGF002","Queen","F","Breeder","Evictee",2023-08-12,-56,-89,-183,-95,9,-180,"NotPregnant",2023-02-10,36166,NA
"Slow_Conc","Leffe","KGF002","Queen","F","Breeder","Evictee",2023-08-12,-52,-85,-179,-91,9,-176,"NotPregnant",2023-02-14,36229,NA
"Slow_Conc","Leffe","KGF002","Queen","F","Breeder","Evictee",2023-08-12,-50,-83,-177,-89,9,-174,"NotPregnant",2023-02-16,36263,NA
"Slow_Conc","Leffe","KGF002","Queen","F","Breeder","Evictee",2023-08-12,-48,-81,-175,-87,9,-172,"NotPregnant",2023-02-18,36288,NA
